firm_names,data_year,match_name,,word,count
HOTEL NOURI PALACE,2014,HOTEL NOURI PALACE (19),,V793,0.87804878
CENTRALE MATERIEL EQUIPEMENT- CME (17),2015,CENTRALE MATERIEL EQUIPEMENT- CME  (19),,V794,1
CENTRALE MATERIEL EQUIPEMENT- CME  (19),2016,CENTRALE MATERIEL EQUIPEMENT- CME  (19),,V794,0.961038961
CENTRALE MATERIEL EQUIPEMENT,2014,CENTRALE MATERIEL EQUIPEMENT- CME  (19),,V794,0.848484848
ZITA (9),2015,ZITA  (10),,V795,1
ZITA (9),2014,ZITA  (10),,V795,1
ZITA  (10),2016,ZITA  (10),,V795,0.777777778
STE  CANAL EAUX NORD - SECADENORD,2015,STE CANAL EAUX NORD- SECADENORD,,V796,1
STE CANAL EAUX NORD- SECADENORD,2016,STE CANAL EAUX NORD- SECADENORD,,V796,0.96875
STE EXPLOIT CANAL ADDUC. EAUXNORD - SECADENORD,2014,STE CANAL EAUX NORD- SECADENORD,,V796,0.835443038
INDUSTRIE GENERALI TUNISIA,2016,INDUSTRIE GENERALI TUNISIA,,V797,1
INDUSTRIE GENERALI TUNISIA,2015,INDUSTRIE GENERALI TUNISIA,,V797,1
INDUSTRIE GENERALI TUNISIA,2014,INDUSTRIE GENERALI TUNISIA,,V797,1
NCI (15),2015,NCI  (17),,V798,1
NCI (15),2014,NCI  (17),,V798,1
NCI  (17),2016,NCI  (17),,V798,0.823529412
STE NOUR DISTRIBUTION,2015,STE NOUR DISTRIBUTION- SND,,V799,1
STE NOUR DISTRIBUTION- SND,2016,STE NOUR DISTRIBUTION- SND,,V799,0.893617021
SEE NOER DISTRIBETION,2014,STE NOUR DISTRIBUTION- SND,,V799,0.857142857
PHARMACIE CENTRALE DE TUNISIE,2016,PHARMACIE CENTRALE DE TUNISIE,,V8,1
PHARMACIE CENTRALE DE TUNISIE,2015,PHARMACIE CENTRALE DE TUNISIE,,V8,1
PHARMACIE CENTRALE DE TUNISIE,2014,PHARMACIE CENTRALE DE TUNISIE,,V8,1
TUNISAIR TECHNICS,2016,TUNISAIR TECHNICS,,V80,1
TUNISAIR TECHNICS (6),2015,TUNISAIR TECHNICS,,V80,0.894736842
TUNISAIR TECHNICS (5),2014,TUNISAIR TECHNICS,,V80,0.894736842
STE TNNE EMAIL- SOTEMAIL,2015,STE TNNE EMAIL- SOTEMAIL (13),,V800,1
STE TNNE EMAIL - SOTEMAIL,2014,STE TNNE EMAIL- SOTEMAIL (13),,V800,0.979591837
STE TNNE EMAIL- SOTEMAIL (13),2016,STE TNNE EMAIL- SOTEMAIL (13),,V800,0.905660377
CARTONNERIE TUNISIENNE,2016,CARTONNERIE TUNISIENNE,,V801,1
CARTONNERIE TUNISIENNE,2015,CARTONNERIE TUNISIENNE,,V801,1
CARTONNEIUE TENISIENNE,2014,CARTONNERIE TUNISIENNE,,V801,0.954545455
GROUPE SITS,2016,GROUPE SITS,,V802,1
GROUPE SITS,2015,GROUPE SITS,,V802,1
GIIOUPE SITS,2014,GROUPE SITS,,V802,0.869565217
SOFI PECHE,2016,SOFI PECHE,,V803,1
SOFI PECHE,2015,SOFI PECHE,,V803,1
SOEIPECHE,2014,SOFI PECHE,,V803,0.842105263
DR.OETKER GIAS (9),2015,DR.OETKER GIAS   (10),,V804,1
DR.OETKER GIAS (9),2014,DR.OETKER GIAS   (10),,V804,1
DR.OETKER GIAS   (10),2016,DR.OETKER GIAS   (10),,V804,0.871794872
STE TOURISTIQUE MANSOUR TABARKA- COGIT (14),2015,STE TOURISTIQUE MANSOUR TABARKA - COGIT  (15),,V805,1
STE TOURISTIQUE MANSOUR TABARKA - COGIT  (15),2016,STE TOURISTIQUE MANSOUR TABARKA - COGIT  (15),,V805,0.954545455
STE TOURISTIQUE EL MOURADI (12),2015,STE TOURISTIQUE EL MOURADI  (11),,V806,1
STE TOURISTIQUE EL MOURADI  (11),2016,STE TOURISTIQUE EL MOURADI  (11),,V806,0.952380952
SEE TOURISTIQUE EL MOUIIADI (12),2014,STE TOURISTIQUE EL MOURADI  (11),,V806,0.920634921
STE CONSERVE ALIMENTAIRE PRODUCTEUR CAP BON,2015,STE CONSERVE ALIMENTAIRE PRODUCTEUR CAP BON,,V807,1
CENTRE PIECES INDUST AUTOMOBILE- CPIA,2016,,,V807,0.85
ELEONETECH (10),2015,ELEONETECH  (9),,V808,1
ELEONETECH (11),2014,ELEONETECH  (9),,V808,0.933333333
ELEONETECH  (9),2016,ELEONETECH  (9),,V808,0.866666667
EMS (15),2015,EMBALLAGES METALLIQUES SFAX- EMS  (17),,V809,1
EMS (15),2014,EMBALLAGES METALLIQUES SFAX- EMS  (17),,V809,1
TUNISIE PROFILES ALUMINUM- TPR,2016,TUNISIE PROFILES ALUMINUM- TPR,,V81,1
TUNISIE PROFILES ALUMINUM - TPR,2015,TUNISIE PROFILES ALUMINUM- TPR,,V81,0.983606557
TUNISIE PROFILES ALUMINUM,2014,TUNISIE PROFILES ALUMINUM- TPR,,V81,0.909090909
CIE AFRICAINE PEINTURES- VALENTINE (14),2015,CIE AFRICAINE PEINTURES- CAP VALENTINE  (15),,V810,1
CIE AFRICAINE PEINTURES- CAP VALENTINE  (15),2016,CIE AFRICAINE PEINTURES- CAP VALENTINE  (15),,V810,0.915662651
STE TRANSPORT DU SAHEL,2015,STE TRANSPORT DU SAHEL,,V811,1
TRANSPORT DE SAHEL,2014,STE TRANSPORT DU SAHEL,,V811,0.9
STE REGIONALE TRANSPORT SFAX,2016,,,V811,0.76
SANI SUD,2016,SANI SUD,,V812,1
SANI SUD,2015,SANI SUD,,V812,1
AL NASEEM,2015,AL NASEEM,,V813,1
AL MAADEN,2016,,,V813,0.777777778
ABV TUNISIE (11),2015,ABV TUNISIE  (12),,V814,1
ABV TUNISIE  (12),2016,ABV TUNISIE  (12),,V814,0.909090909
ABV TENISIE (13),2014,ABV TUNISIE  (12),,V814,0.875
ATTIJARI ASSURANCES,2016,ATTIJARI ASSURANCES,,V815,1
ATTIJARI ASSURANCES,2015,ATTIJARI ASSURANCES,,V815,1
SOCIETE AL KHOUTAF,2016,SOCIETE AL KHOUTAF,,V816,1
SOCIETE AL KHOUTAF,2015,SOCIETE AL KHOUTAF,,V816,1
SOCIETE AE KHOUTAE,2014,SOCIETE AL KHOUTAF,,V816,0.888888889
ARAB INTERNATIONAL LEASE,2015,ARAB INTERNATIONAL LEASE,,V817,1
ARAB INTERNATIONAL LEASE,2014,ARAB INTERNATIONAL LEASE,,V817,1
ARAB TUNISIAN LEASE-ATL,2016,,,V817,0.85106383
BITS INFORMATIQUE,2015,BITS INFORMATIQUE,,V818,1
BITS INEORMATIQEE,2014,BITS INFORMATIQUE,,V818,0.882352941
DIGICOM S2I,2015,DIGICOM S2I,,V819,1
SIGMA CONSEIL,2016,,,V819,0.666666667
LES CIMENTS OUM EL KELIL- CIOK,2016,LES CIMENTS OUM EL KELIL- CIOK,,V82,1
LES CIMENTS OUM EL KELIL,2015,LES CIMENTS OUM EL KELIL- CIOK,,V82,0.888888889
SEE COLLECTE LAIT - SOCOLAIT (3),2014,,,V82,0.741935484
COMETE ENGINEERING,2016,COMETE ENGINEERING,,V820,1
COMETE ENGINEERING,2015,COMETE ENGINEERING,,V820,1
COMETE ENGINEERING,2014,COMETE ENGINEERING,,V820,1
STE EL HAMMAM (11),2015,STE EL HAMMAM  (12),,V821,1
STE EL HAMMAM  (12),2016,STE EL HAMMAM  (12),,V821,0.918918919
SEE EL HAMMAM (13),2014,STE EL HAMMAM  (12),,V821,0.888888889
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE (2),2015,STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),,V822,1
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),2016,STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),,V822,0.988505747
SEE PLACEMENT DEVELOPPEMENT TOURISTTQUE (3),2014,STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),,V822,0.953488372
BIENS EQUIPEMENTS HOTELIERES- BEH,2015,BIENS EQUIPEMENTS HOTELIERS-BEH,,V823,1
BIENS EQUIPEMENTS HOTELIERES - BEH,2014,BIENS EQUIPEMENTS HOTELIERS-BEH,,V823,0.985074627
BIENS EQUIPEMENTS HOTELIERS-BEH,2016,BIENS EQUIPEMENTS HOTELIERS-BEH,,V823,0.96875
STE REGIONALE TRANSPORT BIZERTE,2016,STE REGIONALE TRANSPORT BIZERTE,,V824,1
STE REGIONALE TRANSPORT BIZERTE,2015,STE REGIONALE TRANSPORT BIZERTE,,V824,1
SEE REGIONAEE TRANSPORT BIZERTE,2014,STE REGIONALE TRANSPORT BIZERTE,,V824,0.935483871
GROUPE ALMIA REFRIGERATION,2015,ALMIA REFRIGERATION,,V825,1
GROEPE AEMIA REFRIGERATION,2014,ALMIA REFRIGERATION,,V825,0.923076923
ALMIA REFRIGERATION,2016,ALMIA REFRIGERATION,,V825,0.844444444
SERVITRADE,2016,SERVITRADE,,V826,1
SERVITRADE,2015,SERVITRADE,,V826,1
SERVTTRADE,2014,SERVITRADE,,V826,0.9
COGITELA (19),2015,COGITELA (19),,V827,1
COGITELA,2014,COGITELA (19),,V827,0.761904762
REGIE NATIONALE ALCOOLS,2015,REGIE NATIONALE ALCOOLS,,V828,1
REGIE NATIONALE ALCOOLS,2014,REGIE NATIONALE ALCOOLS,,V828,1
MAGHREB INDUSTRIE PLASTIQUES - MAGRIPLAST,2015,MAGHREB INDUSTRIE PLASTIQUE- MAGRIPLAST,,V829,1
MAGHREB INDUSTRIE PLASTIQUE- MAGRIPLAST,2016,MAGHREB INDUSTRIE PLASTIQUE- MAGRIPLAST,,V829,0.975
MANUFACTURE TABACS KAIROUAN- MTK,2016,MANUFACTURE TABACS KAIROUAN- MTK,,V83,1
MANUFACTURE TABACS KAIROUAN - MTK,2014,MANUFACTURE TABACS KAIROUAN- MTK,,V83,0.984615385
STE EMBALLAGE SAHEL,2016,STE EMBALLAGE SAHEL,,V830,1
STE EMBALLAGE SAHEL,2015,STE EMBALLAGE SAHEL,,V830,1
SEE EMBAELAGE SAHEL,2014,STE EMBALLAGE SAHEL,,V830,0.894736842
ISALYS,2016,ISALYS,,V831,1
ISALYS,2015,ISALYS,,V831,1
ISAEYS,2014,ISALYS,,V831,0.833333333
SODIMAC (15),2015,SODIMAC  (17),,V832,1
SODIMAC (15),2014,SODIMAC  (17),,V832,1
SODIMAC  (17),2016,SODIMAC  (17),,V832,0.88
PLASTIC SFAX,2016,PLASTIC SFAX,,V833,1
PLASTIC SFAX,2015,PLASTIC SFAX,,V833,1
STE DEMCO,2015,STE DEMCO,,V834,1
STEDEMCO,2014,STE DEMCO,,V834,0.941176471
STECOM,2016,,,V834,0.8
OVER SEAS TRADING AND CONTRACTING,2015,OVER SEAS TRADING AND CONTRACTING- OSTC,,V835,1
OVER SEAS TRADING AND CONTRACTING- OSTC,2016,OVER SEAS TRADING AND CONTRACTING- OSTC,,V835,0.916666667
COMPAGNIE FROMAGERE (5),2015,COMPAGNIE FROMAGERE  (5),,V836,1
COMPAGNIE FROMAGERE  (5),2016,COMPAGNIE FROMAGERE  (5),,V836,0.978723404
COMPAGNIE EROMAGERE (4),2014,COMPAGNIE FROMAGERE  (5),,V836,0.913043478
BEST LEASE,2016,BEST LEASE,,V837,1
BEST LEASE,2015,BEST LEASE,,V837,1
GIAS DISTRIBUTION (9),2015,GIAS DISTRIBUTION  (10),,V838,1
GIAS DISTRIBETION (9),2014,GIAS DISTRIBUTION  (10),,V838,0.952380952
GIAS DISTRIBUTION  (10),2016,GIAS DISTRIBUTION  (10),,V838,0.909090909
TUNIMA SARL CHAUSSURES,2015,TUNIMA SARL CHAUSSURES- TUNIMAC,,V839,1
ASSURANCES SALIM,2016,,,V839,0.842105263
LES GRANDS ATELIERS DU NORD - GAN (1),2016,LES GRANDS ATELIERS DU NORD - GAN (1),,V84,1
LES GRANDS ATELIERS DU NORD - GAN (1),2015,LES GRANDS ATELIERS DU NORD - GAN (1),,V84,1
LES GRANDS ATELIERS DU NORD (2),2014,LES GRANDS ATELIERS DU NORD - GAN (1),,V84,0.882352941
TUNISIE MICRO-INFORMATIQUE - TMI,2015,TUNISIE MICRO-INFORMATIQUE-TMI,,V840,1
TUNISIE MICRO-INFORMATIQUE-TMI,2016,TUNISIE MICRO-INFORMATIQUE-TMI,,V840,0.967741935
TEMSIE MICRO-INFORMATIQGE,2014,TUNISIE MICRO-INFORMATIQUE-TMI,,V840,0.807017544
AMADEUS TUNISIE (6),2015,AMADEUS TUNISIE,,V841,1
AMADEUS TUNISIE,2016,AMADEUS TUNISIE,,V841,0.882352941
AMADEES TENISIE (5),2014,AMADEUS TUNISIE,,V841,0.842105263
VFB LINGERIE TUNISIE,2015,VFB LINGERIE TUNISIE,,V842,1
VLB LINGERIE TENISIE,2014,VFB LINGERIE TUNISIE,,V842,0.9
VIVO ENERGY TUNISIE,2016,VIVO ENERGY TUNISIE,,V842,0.820512821
SMTT (18),2015,SMTT  (18),,V843,1
SMTT  (18),2016,SMTT  (18),,V843,0.947368421
CALEMBO,2016,CALEMBO,,V844,1
CALEMBO,2015,CALEMBO,,V844,1
MIS (7),2015,MIS (7),,V845,1
MIR (9),2014,,,V845,0.714285714
STMT  (17),2016,,,V845,0.705882353
PANOBOIS (12),2015,PANOBOIS  (11),,V846,1
PANOBOIS (12),2014,PANOBOIS  (11),,V846,1
PANOBOIS  (11),2016,PANOBOIS  (11),,V846,0.888888889
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA (12),2015,STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),,V847,1
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),2016,STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),,V847,0.967741935
S EE IMMOB TOURISTTQUE TUNISIE - SITE AFRICA (12),2014,STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),,V847,0.926315789
TUNISIE VALEURS,2016,TUNISIE VALEURS,,V848,1
TUNISIE VALEURS,2015,TUNISIE VALEURS,,V848,1
SOHATRAM,2016,SOHATRAM,,V849,1
SOHATRAM,2015,SOHATRAM,,V849,1
SOHATRAM,2014,SOHATRAM,,V849,1
CARTHAGO CERAMIC (1),2016,CARTHAGO CERAMIC (1),,V85,1
CARTHAGO CERAMIC (1),2015,CARTHAGO CERAMIC (1),,V85,1
CARTHAGO CERAMIC (2),2014,CARTHAGO CERAMIC (1),,V85,0.95
STE TNNE CONDITIONNEMENT- STC,2016,STE TNNE CONDITIONNEMENT- STC,,V850,1
STE TNNE CONDITIONNEMENT -STC,2015,STE TNNE CONDITIONNEMENT- STC,,V850,1
STE TNNE ACCONAGE MANUTENTION,2014,,,V850,0.827586207
CIE PROMOTION IMMOB.TOURISTIQUE- COPIT (3),2015,CNIE PROMOTION IMMOB TOURISTIQUE- COPIT  (3),,V851,1
CNIE PROMOTION IMMOB TOURISTIQUE- COPIT  (3),2016,CNIE PROMOTION IMMOB TOURISTIQUE- COPIT  (3),,V851,0.953488372
CIE PROMOTION IMM.TOERISTIQEE (6),2014,CNIE PROMOTION IMMOB TOURISTIQUE- COPIT  (3),,V851,0.8
SOTRAPIL,2016,SOTRAPIL,,V852,1
SOTRAPIL,2015,SOTRAPIL,,V852,1
SOTRAPIL,2014,SOTRAPIL,,V852,1
ALMIA REFRIGERATION,2016,ALMIA REFRIGERATION,,V853,1
ALMIA REFRIGERATION,2015,ALMIA REFRIGERATION,,V853,1
AEMIA REFRIGERATION,2014,ALMIA REFRIGERATION,,V853,0.947368421
SEPT MOURADI GAMMARTH (12),2015,SEPT MOURADI GAMMARTH (12),,V854,1
SEPT MOURADI GAMMARTH (12),2014,SEPT MOURADI GAMMARTH (12),,V854,1
EL KANAOUET,2015,EL KANAOUET,,V855,1
ELKANAOUET,2014,EL KANAOUET,,V855,0.952380952
STE ENNAKL,2016,,,V855,0.761904762
BAGUETTE ET BAGUETTE,2015,BAGUETTE ET BAGUETTE,,V856,1
REGIE NAT.TABACS ALLUMETTES,2014,,,V856,0.638297872
AMC ERNST & YOUNG,2016,AMC ERNST & YOUNG,,V857,1
AMC ERNST & YOUNG,2015,AMC ERNST & YOUNG,,V857,1
AMC ERNST & YOUNG,2014,AMC ERNST & YOUNG,,V857,1
STE HOT MOURADI GOLF- MOURADI PALACE (12),2015,STE HOT MOURADI GOLF-MOURADI PALACE  (11),,V858,1
STE HOT MOURADI GOLF-MOURADI PALACE  (11),2016,STE HOT MOURADI GOLF-MOURADI PALACE  (11),,V858,0.975609756
SEE HOT MOURADIGOLE-MOURADI PALACE (12),2014,STE HOT MOURADI GOLF-MOURADI PALACE  (11),,V858,0.925
STE SODINCO (8),2015,STE SODINCO (8),,V859,1
SEE SODINCO (10),2014,STE SODINCO (8),,V859,0.838709677
LE MOTEUR (3),2016,LE MOTEUR (3),,V86,1
LE MOTEUR (3),2015,LE MOTEUR (3),,V86,1
LE MOTEUR (6),2014,LE MOTEUR (3),,V86,0.923076923
GENERAL INDUS FILTRES - GIF (7),2015,GENERAL INDUS FILTRES - GIF (7),,V860,1
STE TNNE IND RAFFINAGE - STIR,2014,,,V860,0.8
STE ALIMENTS POUR BETAIL GHRAIEB ET FILS,2015,STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,,V861,1
STE ALIMENTS RETAIL GHRAIER FT EILS,2014,STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,,V861,0.906666667
STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,2016,STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,,V861,0.847058824
SNIT CENTRE SOUSSE,2016,SNIT CENTRE SOUSSE,,V862,1
SNIT CENTRE SOUSSE,2015,SNIT CENTRE SOUSSE,,V862,1
SNIT CENTRE SOESSE,2014,SNIT CENTRE SOUSSE,,V862,0.944444444
AVIATION IT SERVICES AFRICA- AISA (6),2015,AVIATION IT SERVICES AFRICA- AISA,,V863,1
AVIATION IT SERVICES AFRICA- AISA,2016,AVIATION IT SERVICES AFRICA- AISA,,V863,0.942857143
OFFICE AVIATION CIVILE AEROI’ORTS - OACA,2014,,,V863,0.805194805
TISSAGE MEUBLATEX (12),2015,TISSAGE MEUBLATEX  (11),,V864,1
TISSAGE MEUBLATEX (12),2014,TISSAGE MEUBLATEX  (11),,V864,1
TISSAGE MEUBLATEX  (11),2016,TISSAGE MEUBLATEX  (11),,V864,0.933333333
GIF FILTER,2016,GIF FILTER,,V865,1
GIF FILTER,2015,GIF FILTER,,V865,1
GIF FILTER,2014,GIF FILTER,,V865,1
VLT (12),2015,VLT  (11),,V866,1
VLT (12),2014,VLT  (11),,V866,1
VLT  (11),2016,VLT  (11),,V866,0.823529412
CENTRALE DISTRIBUTION AUTOMOBILE,2015,CENTRALE DISTRIBUTION AUTOMOBILE- CDA,,V867,1
CENTRAEE DISTRIBUTION AUT OMOBILE,2014,CENTRALE DISTRIBUTION AUTOMOBILE- CDA,,V867,0.953846154
CENTRALE DISTRIBUTION AUTOMOBILE- CDA,2016,CENTRALE DISTRIBUTION AUTOMOBILE- CDA,,V867,0.927536232
H.H.W TRADING (8),2015,HHW TRADING  (8),,V868,1
H.H.W TRADING (10),2014,HHW TRADING  (8),,V868,0.914285714
HHW TRADING  (8),2016,HHW TRADING  (8),,V868,0.909090909
LES CARRELAGES CHOISIS DE GABES,2015,LES CARRELAGES CHOISIS GABES- CCG,,V869,1
LES CARRELAGES CHOISIS GABES,2014,LES CARRELAGES CHOISIS GABES- CCG,,V869,0.949152542
LES CARRELAGES CHOISIS GABES- CCG,2016,LES CARRELAGES CHOISIS GABES- CCG,,V869,0.90625
COMPTOIR GENERAL PHARMACEUTIQUE- COGEPHA,2016,COMPTOIR GENERAL PHARMACEUTIQUE- COGEPHA,,V87,1
COMPTOIR GENÉRAL PHARMACEUTIQUE - COGEPHA,2015,COMPTOIR GENERAL PHARMACEUTIQUE- COGEPHA,,V87,0.962962963
FUTS METALIQUE ET EMBALLAGE PLASTIQUE,2015,FUTS METALIQUE ET EMBALLAGE PLASTIQUE,,V870,1
EUTS METAEIQUE FT EMBAELAGE PLASTIQUE,2014,FUTS METALIQUE ET EMBALLAGE PLASTIQUE,,V870,0.945945946
STE FERMETURE EMBALLAGES PLASTIQUE  (2),2016,,,V870,0.815789474
STE TNNE COLLECTE LAIT- SOTUCOLAIT (2),2015,STE TNNE COLLECTE LAIT - SOTUCOLAIT  (2),,V871,1
STE TNNE COLLECTE LAIT - SOTUCOLAIT  (2),2016,STE TNNE COLLECTE LAIT - SOTUCOLAIT  (2),,V871,0.974358974
TEINTURERIE FINISSAGE MEDITERRANEENS,2015,TEINTURERIE FINISSAGE MEDITERRANEENS,,V872,1
TEINTURERIE EINISSAGE MF.DITERR ANF.ENS,2014,TEINTURERIE FINISSAGE MEDITERRANEENS,,V872,0.933333333
MB CONFECTION/SINCOTEX/SJP,2015,MB CONFECTION,,V873,1
MB CONFECTION - SINCO TEX- SJP,2014,MB CONFECTION,,V873,0.857142857
CHRISTINE CONFECTION,2016,,,V873,0.739130435
COTUNACE,2016,COTUNACE,,V874,1
COTUNACE,2015,COTUNACE,,V874,1
COTENACE,2014,COTUNACE,,V874,0.875
AGENCE TUNIS AFRIQUE PRESSE,2015,AGENCE TUNIS AFRIQUE PRESSE,,V875,1
AGENCE TUNIS AERIQUE PIIESSE,2014,AGENCE TUNIS AFRIQUE PRESSE,,V875,0.909090909
STE TOURISTIQUE MANSOUR MAHDIA- SOGIT (14),2015,STE TOURISTIQUE MANSOUR MAHDIA - SOGIT  (15),,V876,1
STE TOURISTIQUE MANSOUR MAHDIA - SOGIT  (15),2016,STE TOURISTIQUE MANSOUR MAHDIA - SOGIT  (15),,V876,0.953488372
STE HOTELIERE EL KANTAOUI PALMARINA (12),2015,STE HOTELIERE EL KANTAOUI PALMARINA  (11),,V877,1
STE HOTELIERE EL KANTAOUI PALMARINA  (11),2016,STE HOTELIERE EL KANTAOUI PALMARINA  (11),,V877,0.962962963
STE HOTELIERE EL KANTAOUIPAEMAIHNA (12),2014,STE HOTELIERE EL KANTAOUI PALMARINA  (11),,V877,0.936708861
AGENCE PORTS INSTALLATIONS PECHE,2015,AGENCE PORTS INSTALLATIONS PECHE,,V878,1
AGENCE PORTS INSTALLATIONS PECHE,2014,AGENCE PORTS INSTALLATIONS PECHE,,V878,1
CIE TNNE ARTICLES SANITAIRES ET CHAUFFAGE,2015,CIE TNNE ARTICLES SANITAIRES ET CHAUFFAGE,,V879,1
CIE TNNE ARTICLES S AM I AIRES CHAUEEAGE,2014,CIE TNNE ARTICLES SANITAIRES ET CHAUFFAGE,,V879,0.888888889
MPC PROKIM (15),2016,MPC PROKIM (15),,V88,1
MPC PROKIM (14),2015,MPC PROKIM (15),,V88,0.933333333
MPCPROKIM,2014,MPC PROKIM (15),,V88,0.75
FITOLINA,2016,FITOLINA,,V880,1
FITOLINA,2015,FITOLINA,,V880,1
EITOLINA,2014,FITOLINA,,V880,0.875
CEREALIS,2016,CEREALIS,,V881,1
CEREALIS,2015,CEREALIS,,V881,1
STE FERMETURE EMBALLAGES EN PLASTIQUE (2),2015,STE FERMETURE EMBALLAGES PLASTIQUE  (2),,V882,1
STE FERMETURE EMBALLAGES PLASTIQUE  (2),2016,STE FERMETURE EMBALLAGES PLASTIQUE  (2),,V882,0.975
SEE FERMETURE EMRAELAGES PLASTIQUE (3),2014,STE FERMETURE EMBALLAGES PLASTIQUE  (2),,V882,0.886075949
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE,2015,STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,,V883,1
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,2016,STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,,V883,0.894117647
S EE TNNE CHAUEEAGE ECLAIRAGE PLOMBEIUE,2014,STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,,V883,0.883116883
MAMI,2016,MAMI,,V884,1
MAMI,2015,MAMI,,V884,1
MAMI,2014,MAMI,,V884,1
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2016,GROUPE ADVANCED E-TECHNOLOGIE AETECH,,V885,1
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2015,GROUPE ADVANCED E-TECHNOLOGIE AETECH,,V885,1
GROUPE ADVANCED E-TECHNOLOGIE AeTECH,2014,GROUPE ADVANCED E-TECHNOLOGIE AETECH,,V885,0.972222222
FRIGOLINE,2016,FRIGOLINE,,V886,1
FRIGOLINE,2015,FRIGOLINE,,V886,1
BLEU DE SUD - BDS,2015,BLEU DE SUD - BDS,,V887,1
BLEU DE SUD - BDS,2014,BLEU DE SUD - BDS,,V887,1
LES GRANDS MOULINS DE TUNIS,2016,,,V887,0.590909091
SNIT-SUD,2016,SNIT-SUD,,V888,1
SNIT-SUD,2015,SNIT-SUD,,V888,1
SNIT-SUD,2014,SNIT-SUD,,V888,1
SNIT NORD,2016,SNIT NORD,,V889,1
SNIT NORD,2015,SNIT NORD,,V889,1
SNITNORD,2014,SNIT NORD,,V889,0.941176471
TUNIS RE,2016,TUNIS RE,,V89,1
TUNIS RE,2015,TUNIS RE,,V89,1
TUNIS RE,2014,TUNIS RE,,V89,1
IGL INDUSTRIE (20),2015,IGL INDUSTRIE  (20),,V890,1
IGL INDUSTRIE  (20),2016,IGL INDUSTRIE  (20),,V890,0.972972973
CAP BON FRIGORIFIQUE PLUS,2016,CAP BON FRIGORIFIQUE PLUS,,V891,1
CAP BON FRIGORIFIQUE PLUS,2015,CAP BON FRIGORIFIQUE PLUS,,V891,1
BM BROSSES,2015,BM BROSSES,,V892,1
BM BROSSES,2014,BM BROSSES,,V892,1
SUPER MOUSSE,2016,,,V892,0.727272727
ZITOUNA TAKAFOL,2015,ZITOUNA TAKAFUL,,V893,1
ZITOUNA TAKAFUL,2016,ZITOUNA TAKAFUL,,V893,0.933333333
L’INSTANCE NATIONALE TELECOMMUNICATIONS,2015,INSTANCE NATIONALE TELECOMMUNICATIONS,,V894,1
INSTANCE NATIONALE TELECOMMUNICATIONS,2016,INSTANCE NATIONALE TELECOMMUNICATIONS,,V894,0.973684211
INSTANCE NATIONAEE TELECOMMUNICATIONS,2014,INSTANCE NATIONALE TELECOMMUNICATIONS,,V894,0.947368421
STE MATERIEL CLIMATISATION- SMC (11),2015,STE MATERIEL CLIMATISATION- SMC  (12),,V895,1
STE MATERIEL CLIMATISATION- SMC  (12),2016,STE MATERIEL CLIMATISATION- SMC  (12),,V895,0.95890411
STE MATERIEL CLIMATISATION - CMC (13),2014,STE MATERIEL CLIMATISATION- SMC  (12),,V895,0.931506849
PROMO FOOD (14),2015,PROMO FOOD  (15),,V896,1
PROMO FOOD  (15),2016,PROMO FOOD  (15),,V896,0.903225806
PROMO FOOD,2014,PROMO FOOD  (15),,V896,0.8
CITE NATIONALE  SPORTIVE,2016,CITE NATIONALE  SPORTIVE,,V897,1
CITE NATIONALE  SPORTIVE,2015,CITE NATIONALE  SPORTIVE,,V897,1
CITE NATIONAEE SPORTIVE,2014,CITE NATIONALE  SPORTIVE,,V897,0.936170213
SITS SKANES BEACH (12),2015,SITS SKANES BEACH  (11),,V898,1
SITS SKANES REACH (12),2014,SITS SKANES BEACH  (11),,V898,0.954545455
SITS SKANES BEACH  (11),2016,SITS SKANES BEACH  (11),,V898,0.933333333
RAFFINERIE,2016,RAFFINERIE,,V899,1
RAFFINERIE,2015,RAFFINERIE,,V899,1
RAEEINERIE,2014,RAFFINERIE,,V899,0.8
VIVO ENERGY TUNISIE,2016,VIVO ENERGY TUNISIE,,V9,1
