firm_names,data_year,word,count
SOTREGAMES - GABES,2015,V242,1.0
SOTREGAMES - GARES,2014,V242,0.9444444444444444
EL MAWASSIR,2016,V243,1.0
EL MAWASSIR,2015,V243,1.0
ELMAWASSIR,2014,V243,0.9523809523809523
HOTEL NOURI PALACE (19),2016,V244,1.0
HOTEL NOURI PALACE (17),2015,V244,0.9565217391304348
HOTEL NOURI PALACE,2014,V244,0.8780487804878049
STE IMMO PARTICIPATIONS- SIMPAR,2016,V245,1.0
STE IMMO PARTICIPATIONS - SIMPAR,2015,V245,0.9841269841269842
S EE IMMO PARTICIPATIONS - SIMPAR,2014,V245,0.9375
SOFI PECHE,2016,V246,1.0
SOFI PECHE,2015,V246,1.0
SOEIPECHE,2014,V246,0.8421052631578947
CHRISTINE CONFECTION,2016,V247,1.0
CHRISTINE CONFECTION,2015,V247,1.0
CHRISTINE CONFECTION,2014,V247,1.0
MEDITERRANEAN INDUSTRIEL GROUP- MIG (6),2016,V248,1.0
MEDITERRANEAN INDUSTRIEL GROUP - MIG (7),2015,V248,0.9620253164556962
"MEDI TERRANEAN INDUSTRIE!, GROUP (7)",2014,V248,0.88
STE ENGRAIS PROD CHIMIQUE MEGRINE- SEPCM-TUNISIE,2016,V249,1.0
STE ENGRAIS ET PROD CHIMIQUE MEGIUNE,2014,V249,0.8571428571428572
CIE TNNE NAVIGATION - CTN,2016,V25,1.0
CIE TNNE NAVIGATION- CTN,2015,V25,0.9795918367346939
CIE TNNE NAVIGATION -CTN,2014,V25,0.9795918367346939
STE TNNE EXPLOSIFS MUNITIONS- SOTEMU,2016,V250,1.0
STE TNNE EXPLOSIFS ET MUNITIONS,2015,V250,0.9253731343283582
SEE TNNE EXPLOSIES MUNITIONS,2014,V250,0.84375
TECHNIPLAST INDUSTRIE (9),2016,V251,1.0
TECHNIPLAST INDUSTRIE (10),2015,V251,0.9411764705882353
MAGHREB REVETEMENT,2016,V252,1.0
MAGHREB REVETEMENT,2015,V252,1.0
MAGHIIER REVETEMENT,2014,V252,0.9189189189189189
GROUPE SITS,2016,V253,1.0
GROUPE SITS,2015,V253,1.0
GIIOUPE SITS,2014,V253,0.8695652173913043
TOPEKA,2016,V254,1.0
TOPEKA,2015,V254,1.0
TOPEKA,2014,V254,1.0
ETANCHEITE TUNISIENNE (15),2016,V255,1.0
ETANCHEITE TUNISIENNE (14),2015,V255,0.9615384615384616
CARTONNEIUE TENISIENNE,2014,V255,0.7916666666666666
GROUPE ATALANTA,2016,V256,1.0
GHARIANI AUTO,2015,V256,0.7142857142857143
COMPTOIR SUD PAPIER,2016,V257,1.0
COMPTOIR SUD PAPIER,2015,V257,1.0
COMPTOIR SUD PAPIER,2014,V257,1.0
MIXAL (8),2016,V258,1.0
MIXAL (8),2015,V258,1.0
STE REGIONALE TRANSPORT GOUVERNORAT NABEUL,2016,V259,1.0
STE REGIONALE TRANSPORT GOUVERNORAT SEAX,2014,V259,0.926829268292683
OFFICE NATIONAL HUILE- ONH,2016,V26,1.0
OFFICE NATIONAL HUILE- ONH,2015,V26,1.0
OFFICE NATIONAL HUILE - ONH,2014,V26,0.9811320754716981
SANIMED (13),2016,V260,1.0
STE ATHIR SERVICE,2016,V261,1.0
STE MAGHREBINE EQUIPEMENT DOMESTIQUE- MED  (8),2016,V262,1.0
STE MAGHRERINE EQUIPEMENT DOMESTIQUE (10),2014,V262,0.8735632183908046
CENTRALE MATERIEL EQUIPEMENT- CME  (19),2016,V263,1.0
CENTRALE MATERIEL EQUIPEMENT- CME (17),2015,V263,0.961038961038961
CENTRALE MATERIEL EQUIPEMENT,2014,V263,0.835820895522388
COMPTOIR GENERAL BÂTIMENT- COGEB,2016,V264,1.0
CENTRAEE DISTRIBUTION AUT OMOBILE,2014,V264,0.7692307692307692
STE TNNE LUBRIFIANTS- SOTULUB,2016,V265,1.0
STE TNNE LUBRIFIANTS- SOTULUB,2015,V265,1.0
STE TNNE LUBRIEIANTS - SOTULUR,2014,V265,0.9152542372881356
OFFICE DEVELOPPEMENT DU NORD-OUEST,2016,V266,1.0
OFFICE DEVELOPPEMENT NORD-OUEST,2015,V266,0.9538461538461538
OFFICE DEVELOPPEMENT SUD,2014,V266,0.8275862068965517
STE CANAL EAUX NORD- SECADENORD,2016,V267,1.0
STE  CANAL EAUX NORD - SECADENORD,2015,V267,0.96875
STE EXPLOIT CANAL ADDUC. EAUXNORD - SECADENORD,2014,V267,0.8051948051948052
STE DEMCO KNITWEAR,2016,V268,1.0
STE DEMCO INTER,2015,V268,0.9090909090909091
STE REGIONALE TRANSPORT MEDENINE,2016,V269,1.0
STE REGIONALE TRANSPORT MEDENINE,2015,V269,1.0
SEE IIEGIONAEE TRANSPORT MEDENINE,2014,V269,0.8923076923076922
CLC DELICE (5),2016,V27,1.0
CLC DELICE (5),2015,V27,1.0
CLC DELICE (4),2014,V27,0.9285714285714286
EL WIFACK LEASING,2016,V270,1.0
EL WIFACK LEASING,2015,V270,1.0
EL WIFACK LEASING,2014,V270,1.0
SOCOBAT,2016,V271,1.0
SOCOBAT,2015,V271,1.0
SOCIETE TUNISIENNE DE SUCRE,2016,V272,1.0
SOCIETE TUNISIENNE DE SUCRE,2015,V272,1.0
GLE INDUSTRIE PEINTURE- SOGIP,2016,V273,1.0
GLE INDUSTRIE PEINTURE,2015,V273,0.8627450980392157
GLE INDUSTRIE PEINTURE,2014,V273,0.8627450980392157
STE SOGES  (8),2016,V274,1.0
STE SOGES (8),2015,V274,0.962962962962963
STE SOGES (10),2014,V274,0.8571428571428572
STE EL HAMMAM  (12),2016,V275,1.0
STE EL HAMMAM (11),2015,V275,0.9189189189189189
SEE EL HAMMAM (13),2014,V275,0.8648648648648649
NCI  (17),2016,V276,1.0
NCI (15),2015,V276,0.8235294117647058
NCI (15),2014,V276,0.8235294117647058
STE INDUSTRIELLE AMORTISSEURS- SIA,2016,V277,1.0
STE INDUSTRIELLE AMORTISSEURS - SIA,2015,V277,0.9855072463768116
LES GRANDS MOULINS DE TUNIS,2016,V278,1.0
STE TNNE LUBRIEIANTS - SOTULUR,2014,V278,0.7719298245614035
STE COMMERCIALE TUNISIENNE- SOCOTU,2016,V279,1.0
SOCIETE COMMERCIALE TUNISIENNE,2015,V279,0.875
OFFICE AVIATION CIVILE AEROPORTS- OACA,2016,V28,1.0
OFFICE AVIATION CIVILE AEROPORTS-OACA,2015,V28,0.9866666666666667
OFFICE AVIATION CIVILE AEROI’ORTS - OACA,2014,V28,0.9487179487179487
BENETTON COMMERCE INTERNATIONAL,2016,V280,1.0
RENETTON COMMERCE INTERNATIONAL,2014,V280,0.967741935483871
STE TOURISTIQUE MANSOUR TABARKA - COGIT  (15),2016,V281,1.0
STE TOURISTIQUE MANSOUR TABARKA- COGIT (14),2015,V281,0.9545454545454546
CIE DIST ELECTROMENAGER- CDCD (WHIRLPOOL)  (15),2016,V282,1.0
CIE DIST ELECTROMENAGER - WHIRLPOOL (14),2015,V282,0.896551724137931
STE TOURISTIQUE EL MOURADI  (11),2016,V283,1.0
STE TOURISTIQUE EL MOURADI (12),2015,V283,0.9523809523809523
ZITOUNA TAKAFUL,2016,V284,1.0
ZITOUNA TAKAFOL,2015,V284,0.9333333333333333
STE NOUR DISTRIBUTION- SND,2016,V285,1.0
STE NOUR DISTRIBUTION,2015,V285,0.8936170212765957
STE TNNE LUBRIEIANTS - SOTULUR,2014,V285,0.7857142857142857
STECOM,2016,V286,1.0
STECOM,2015,V286,1.0
STECOM,2014,V286,1.0
CARTONNERIE TUNISIENNE,2016,V287,1.0
CARTONNERIE TUNISIENNE,2015,V287,1.0
CARTONNEIUE TENISIENNE,2014,V287,0.9545454545454546
DR.OETKER GIAS   (10),2016,V288,1.0
DR.OETKER GIAS (9),2015,V288,0.8717948717948718
MAGHREB INDUSTRIE PLASTIQUE- MAGRIPLAST,2016,V289,1.0
MAGHREB INDUSTRIE PLASTIQUES - MAGRIPLAST,2015,V289,0.975
BENETTON INDUSTRIELLE TUNISIA,2016,V29,1.0
"BENET T ON INDUSTRIE!,LE TUNISIA",2014,V29,0.9180327868852459
PFIZER TUNISIE,2016,V290,1.0
FRIES TUNISIE,2014,V290,0.8888888888888888
STE TNNE COLLECTE CEREALES- STCC   (8),2016,V291,1.0
STE TNNE COLLECTE CEREALES (10),2014,V291,0.8405797101449275
CALEMBO,2016,V292,1.0
CALEMBO,2015,V292,1.0
ELEONETECH  (9),2016,V293,1.0
ELEONETECH (10),2015,V293,0.8666666666666667
ELEONETECH (11),2014,V293,0.8666666666666667
BIENS EQUIPEMENTS HOTELIERS-BEH,2016,V294,1.0
BIENS EQUIPEMENTS HOTELIERES- BEH,2015,V294,0.96875
BIENS EQUIPEMENTS HOTELIERES - BEH,2014,V294,0.9538461538461538
COMPAGNIE FROMAGERE  (5),2016,V295,1.0
COMPAGNIE FROMAGERE (5),2015,V295,0.9787234042553191
COMPAGNIE EROMAGERE (4),2014,V295,0.8936170212765957
CIE AFRICAINE PEINTURES- CAP VALENTINE  (15),2016,V296,1.0
CIE AFRICAINE PEINTURES- VALENTINE (14),2015,V296,0.9156626506024097
SERVITRADE,2016,V297,1.0
SERVITRADE,2015,V297,1.0
SERVTTRADE,2014,V297,0.9
SOFAP  (17),2016,V298,1.0
SOFAP (15),2015,V298,0.8571428571428572
AB PROMOTION (13),2016,V299,1.0
ENTREPRISE TNNE ACTIVITE PETROLIERES- ETAP,2016,V3,1.0
ENTREPRISE TNNE ACTI.PETROLIERES- ETAP,2015,V3,0.925
ENTREPRISE ACT. PETROLIERES - ETAP,2014,V3,0.868421052631579
STAR,2016,V30,1.0
STAR,2015,V30,1.0
STAR,2014,V30,1.0
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),2016,V300,1.0
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE (2),2015,V300,0.9885057471264368
SEE PLACEMENT DEVELOPPEMENT TOURISTTQUE (3),2014,V300,0.9425287356321839
TUNISIE MICRO-INFORMATIQUE-TMI,2016,V301,1.0
TUNISIE MICRO-INFORMATIQUE - TMI,2015,V301,0.967741935483871
TEMSIE MICRO-INFORMATIQGE,2014,V301,0.8363636363636364
AL NASEEM  (10),2016,V302,1.0
SOCIETE AL KHOUTAF,2016,V303,1.0
SOCIETE AL KHOUTAF,2015,V303,1.0
SOCIETE AE KHOUTAE,2014,V303,0.8888888888888888
STE EMBALLAGE SAHEL,2016,V304,1.0
STE EMBALLAGE SAHEL,2015,V304,1.0
SEE EMBAELAGE SAHEL,2014,V304,0.8947368421052632
ABV TUNISIE  (12),2016,V305,1.0
ABV TUNISIE (11),2015,V305,0.9090909090909091
ABV TENISIE (13),2014,V305,0.8484848484848485
CSM GIAS TRADING  (10),2016,V306,1.0
EMBALLAGES METALLIQUES SFAX- EMS  (17),2016,V307,1.0
STE FERMETURE EMBALLAGES EN PLASTIQUE (2),2015,V307,0.759493670886076
SEPT MOLKA  (11),2016,V308,1.0
STE EL HAMMAM (11),2015,V308,0.7647058823529411
GROUPE MSF-ROTOPLAST,2016,V309,1.0
GIIOUPE MSE-ROTOPLAST,2014,V309,0.8780487804878049
STE ENNAKL,2016,V31,1.0
STE ENNAKL,2015,V31,1.0
STE ENNAKL,2014,V31,1.0
ESSOUKNA,2016,V310,1.0
ESSOUKNA,2015,V310,1.0
ESSOUKNA,2014,V310,1.0
BEST LEASE,2016,V311,1.0
BEST LEASE,2015,V311,1.0
MODERN  LEASING,2016,V312,1.0
MODERN LEASING,2015,V312,0.9655172413793104
FOCUS,2016,V313,1.0
PIRECO,2016,V314,1.0
SERVICOM,2015,V314,0.7142857142857143
PLASTIC SFAX,2016,V315,1.0
PLASTIC SFAX,2015,V315,1.0
AMADEUS TUNISIE,2016,V316,1.0
AMADEUS TUNISIE (6),2015,V316,0.8823529411764706
SODIMAC  (17),2016,V317,1.0
SODIMAC (15),2015,V317,0.88
SODIMAC (15),2014,V317,0.88
FILATURE ITALIENNE,2016,V318,1.0
FILATURE ITALIENNE,2015,V318,1.0
FILATURE ITAEIENNE,2014,V318,0.9444444444444444
NEW AMICO,2016,V319,1.0
DEMCO KNITWEAR,2015,V319,0.782608695652174
DEMCO KNITWEAR,2014,V319,0.782608695652174
LA POSTE TUNISIENNE,2016,V32,1.0
LA POSTE TUNISIENNE,2015,V32,1.0
LA POSTE TUNISIENNE,2014,V32,1.0
ABDENNADHER BRICOLAGE CENTER-ABC (13),2016,V320,1.0
BUANDERIE CENTRALE EL MOURADI (12),2015,V320,0.7605633802816901
GIF FILTER,2016,V321,1.0
GIF FILTER,2015,V321,1.0
GIF FILTER,2014,V321,1.0
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),2016,V322,1.0
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA (12),2015,V322,0.967741935483871
S EE IMMOB TOURISTTQUE TUNISIE - SITE AFRICA (12),2014,V322,0.9166666666666666
ISALYS,2016,V323,1.0
ISALYS,2015,V323,1.0
ISAEYS,2014,V323,0.8333333333333334
TUNISIE VALEURS,2016,V324,1.0
TUNISIE VALEURS,2015,V324,1.0
SANI SUD,2016,V325,1.0
SANI SUD,2015,V325,1.0
AMC ERNST & YOUNG,2016,V326,1.0
AMC ERNST & YOUNG,2015,V326,1.0
AMC ERNST & YOUNG,2014,V326,1.0
TUNIMA SARL CHAUSSURES- TUNIMAC,2016,V327,1.0
ACCUMULATEUR TUNISIEN ASSAD,2015,V327,0.8620689655172413
STE TNNE CONDITIONNEMENT- STC,2016,V328,1.0
STE TNNE CONDITIONNEMENT -STC,2015,V328,1.0
STE TNNE ACCONAGE MANUTENTION,2014,V328,0.8275862068965517
CONSORTIUM IMMOBILIERE MAGHREBINE,2016,V329,1.0
CONSORTIUM IMMOBILIERE MAGHREBINE,2015,V329,1.0
CONSORTIUM IMMOBILIERE MAGHREBINE,2014,V329,1.0
STIAL DELICE DANONE (5),2016,V33,1.0
STIAL DELICE DANONE (5),2015,V33,1.0
STIAL DELICE DANONE (4),2014,V33,0.9565217391304348
GROUPE HAKIM,2016,V330,1.0
GROUPE AMORIM,2015,V330,0.8
VLT  (11),2016,V331,1.0
VLT (12),2015,V331,0.8235294117647058
VLT (12),2014,V331,0.8235294117647058
CNIE PROMOTION IMMOB TOURISTIQUE- COPIT  (3),2016,V332,1.0
CIE PROMOTION IMMOB.TOURISTIQUE- COPIT (3),2015,V332,0.9534883720930233
HHW TRADING  (8),2016,V333,1.0
H.H.W TRADING (8),2015,V333,0.9090909090909091
H.H.W TRADING (10),2014,V333,0.8235294117647058
PANOBOIS  (11),2016,V334,1.0
PANOBOIS (12),2015,V334,0.8888888888888888
PANOBOIS (12),2014,V334,0.8888888888888888
CENTRALE DISTRIBUTION AUTOMOBILE- CDA,2016,V335,1.0
CENTRALE DISTRIBUTION AUTOMOBILE,2015,V335,0.927536231884058
CENTRAEE DISTRIBUTION AUT OMOBILE,2014,V335,0.9142857142857143
ALMIA REFRIGERATION,2016,V336,1.0
ALMIA REFRIGERATION,2015,V336,1.0
AEMIA REFRIGERATION,2014,V336,0.9473684210526316
GRANUPHOS SA,2016,V337,1.0
GRANUPHOS SA,2015,V337,1.0
GRANUPHOS SA,2014,V337,1.0
STE HOT MOURADI GOLF-MOURADI PALACE  (11),2016,V338,1.0
STE HOT MOURADI GOLF- MOURADI PALACE (12),2015,V338,0.975609756097561
SEE HOT MOURADIGOLE-MOURADI PALACE (12),2014,V338,0.9
SOTRAPIL,2016,V339,1.0
SOTRAPIL,2015,V339,1.0
SOTRAPIL,2014,V339,1.0
LES CIMENTS ENFIDHA,2016,V34,1.0
LES CIMENTS ENFIDHA,2015,V34,1.0
LES CIMENTS D'ENFIDHA,2014,V34,0.95
CENTRALE TNNE INDUSTRIE PEINTURE- CETIP,2016,V340,1.0
CENTRAEE TNNE INDESTRIE PEINTERE - CETIP,2014,V340,0.9113924050632911
SMTT  (18),2016,V341,1.0
SMTT (18),2015,V341,0.9473684210526316
STE HOTELIERE EL KANTAOUI PALMARINA  (11),2016,V342,1.0
STE HOTELIERE EL KANTAOUI PALMARINA (12),2015,V342,0.962962962962963
STE HOTELIERE EL KANTAOUIPAEMAIHNA (12),2014,V342,0.9
CIE TNNE DES PLASTIQUES- COTUPLAST,2016,V343,1.0
STE  INDUSTRIELLE TRANSFORMATION-SIT,2016,V344,1.0
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2016,V345,1.0
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2015,V345,1.0
GROUPE ADVANCED E-TECHNOLOGIE AeTECH,2014,V345,0.9722222222222222
CENTRE NATIONAL INFORMATIQUE,2016,V346,1.0
LES CARRELAGES CHOISIS GABES- CCG,2016,V347,1.0
LES CARRELAGES CHOISIS GABES,2014,V347,0.9180327868852459
LES CARRELAGES CHOISIS DE GABES,2015,V347,0.90625
GIAS DISTRIBUTION  (10),2016,V348,1.0
GIAS DISTRIBUTION (9),2015,V348,0.9090909090909091
OVER SEAS TRADING AND CONTRACTING- OSTC,2016,V349,1.0
OVER SEAS TRADING AND CONTRACTING,2015,V349,0.9166666666666666
STE TUNISO-ANDALOUSE CIMENT RLANC - SOTACIR,2014,V349,0.8292682926829268
CENTRALE LAITIERE  MAHDIA -VITALAIT,2016,V35,1.0
CENTRALE LAITIERE  MAHDIA - VITALAIT,2015,V35,0.9859154929577465
CENTRALE LAITIERE MAHDIA - VITAL AIT,2014,V35,0.9859154929577465
BIODEX,2016,V350,1.0
STEDOUXEIL,2014,V350,0.625
TISSAGE MEUBLATEX  (11),2016,V351,1.0
TISSAGE MEUBLATEX (12),2015,V351,0.9333333333333333
TISSAGE MEUBLATEX (12),2014,V351,0.9333333333333333
SOBITEX,2016,V352,1.0
SORITEX,2014,V352,0.8571428571428572
SNIT-SUD,2016,V353,1.0
SNIT-SUD,2015,V353,1.0
SNIT-SUD,2014,V353,1.0
STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,2016,V354,1.0
STE ALIMENTS POUR BETAIL GHRAIEB ET FILS,2015,V354,0.8470588235294118
STE ALIMENTS RETAIL GHRAIER FT EILS,2014,V354,0.825
TUNINDUSTRIE,2016,V355,1.0
TUNINDUSTRIE,2014,V355,1.0
MAMI,2016,V356,1.0
MAMI,2015,V356,1.0
MAMI,2014,V356,1.0
ENERSYS ASSAD,2016,V357,1.0
STE BALNEAIRE HAMMAMET SUD BAHAMAS  (11),2016,V358,1.0
STE BALNEAIRE HAMMAMET SUD BAHAMAS (12),2015,V358,0.9620253164556962
STE RALNEAIRE HAMMAMET SED RAHAMAS (12),2014,V358,0.8860759493670887
L’EQUIPEMENT MODERNE,2016,V359,1.0
EQUIPEMENT MODEIINE,2014,V359,0.8717948717948718
STAFIM PEUGEOT,2016,V36,1.0
STAFIM PEUGEOT,2015,V36,1.0
STAFIM PEUGEOT,2014,V36,1.0
STE TOURISTIQUE MANSOUR MAHDIA - SOGIT  (15),2016,V360,1.0
STE TOURISTIQUE MANSOUR MAHDIA- SOGIT (14),2015,V360,0.9534883720930233
SNIT CENTRE SOUSSE,2016,V361,1.0
SNIT CENTRE SOUSSE,2015,V361,1.0
SNIT CENTRE SOESSE,2014,V361,0.9444444444444444
OFFICE PLAST,2016,V362,1.0
OFFICE PLAST,2015,V362,1.0
FINISHING INTERNATIONAL COMPANY- FIC,2016,V363,1.0
COMEX,2016,V364,1.0
FRIGOLINE,2016,V365,1.0
FRIGOLINE,2015,V365,1.0
COTUNACE,2016,V366,1.0
COTUNACE,2015,V366,1.0
COTENACE,2014,V366,0.875
STE FERMETURE EMBALLAGES PLASTIQUE  (2),2016,V367,1.0
STE FERMETURE EMBALLAGES EN PLASTIQUE (2),2015,V367,0.975
SEE FERMETURE EMRAELAGES PLASTIQUE (3),2014,V367,0.8831168831168831
STE CONGELATION PROD PÊCHE ET AGR- SOCEPA,2016,V368,1.0
STE CONGELATION PDS PÊCHE ET AGR,2015,V368,0.8767123287671232
STE TNNE MARCHES DE GROS- SOTUMAG,2016,V369,1.0
STE TNNE MARCHES DE GROS- SOTUMAG,2015,V369,1.0
STE TNNE MARCHES GIIOS - SOTEMAG,2014,V369,0.9230769230769231
STE  ARTICLE HYGIENE-LILAS,2016,V37,1.0
STE ARTICLE HYGIENE - LILAS,2015,V37,0.9811320754716981
STE ARTICLES HYGIENIQUE - SAII - LILAS,2014,V37,0.8125
ENFAVET INTERNATONAL,2016,V370,1.0
ENFAVET INETRNATONAL,2015,V370,1.0
ENFAVETINTERNATONAE,2014,V370,0.9230769230769231
GROUPE AMORIM,2016,V371,1.0
GROUPE AMORIM,2015,V371,1.0
GIIOUPE AMORIM,2014,V371,0.8888888888888888
ABC GROS  (13),2016,V372,1.0
SOHATRAM,2016,V373,1.0
SOHATRAM,2015,V373,1.0
SOHATRAM,2014,V373,1.0
COMETE INTERNATIONAL,2016,V374,1.0
CRIT,2016,V375,1.0
CARTE,2015,V375,0.6666666666666667
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,2016,V376,1.0
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE,2015,V376,0.8941176470588236
S EE TNNE CHAUEEAGE ECLAIRAGE PLOMBEIUE,2014,V376,0.8604651162790697
STE TNNE COLLECTE LAIT - SOTUCOLAIT  (2),2016,V377,1.0
STE TNNE COLLECTE LAIT- SOTUCOLAIT (2),2015,V377,0.9743589743589743
PROMO FOOD  (15),2016,V378,1.0
PROMO FOOD (14),2015,V378,0.9032258064516129
PROMO FOOD,2014,V378,0.7692307692307692
ADVENTURE LAND PLATE FORME,2016,V379,1.0
PHARMACIE CENTRALE DE TUNISIE,2015,V379,0.7636363636363637
TUNISIE CABLES (9),2016,V38,1.0
TUNISIE CABLES (10),2015,V38,0.9189189189189189
TUNISIE CABLES (11),2014,V38,0.9189189189189189
AVIATION IT SERVICES AFRICA- AISA,2016,V380,1.0
AVIATION IT SERVICES AFRICA- AISA (6),2015,V380,0.9428571428571428
OFFICE AVIATION CIVILE AEROI’ORTS - OACA,2014,V380,0.821917808219178
SITS SKANES BEACH  (11),2016,V381,1.0
SITS SKANES BEACH (12),2015,V381,0.9333333333333333
SITS SKANES REACH (12),2014,V381,0.8888888888888888
STE MATERIEL CLIMATISATION- SMC  (12),2016,V382,1.0
STE MATERIEL CLIMATISATION- SMC (11),2015,V382,0.9589041095890412
STE MATERIEL CLIMATISATION - CMC (13),2014,V382,0.9459459459459459
CITE NATIONALE  SPORTIVE,2016,V383,1.0
CITE NATIONALE  SPORTIVE,2015,V383,1.0
CITE NATIONAEE SPORTIVE,2014,V383,0.9361702127659575
SOTUDEX,2016,V384,1.0
STEDOUXEIL,2014,V384,0.8235294117647058
CAP BON FRIGORIFIQUE PLUS,2016,V385,1.0
CAP BON FRIGORIFIQUE PLUS,2015,V385,1.0
INSTANCE NATIONALE TELECOMMUNICATIONS,2016,V386,1.0
L’INSTANCE NATIONALE TELECOMMUNICATIONS,2015,V386,0.9736842105263158
INSTANCE NATIONAEE TELECOMMUNICATIONS,2014,V386,0.972972972972973
SNIT NORD,2016,V387,1.0
SNIT NORD,2015,V387,1.0
SNITNORD,2014,V387,0.9411764705882353
CEREALIS,2016,V388,1.0
CEREALIS,2015,V388,1.0
IGL INDUSTRIE  (20),2016,V389,1.0
IGL INDUSTRIE (20),2015,V389,0.972972972972973
AURES-CITROEN (6),2016,V39,1.0
AURES - CITROEN (7),2015,V39,0.8888888888888888
ABOU WALID TRADING,2016,V390,1.0
ABOU WALID TRADING,2015,V390,1.0
AROE WAEID TRADING,2014,V390,0.8333333333333334
PC RETAIL OUTLET- PRO  (20),2016,V391,1.0
PC RETAIL OUTLET (20),2015,V391,0.875
GENERAL TRANSPORT INTERNATIONAL,2016,V392,1.0
GENERAL TRANSPORT INTERNATIONAL,2015,V392,1.0
GENERAL TRANSPORT INTERNATIONAL,2014,V392,1.0
GENERALE PEINTURES ET ACCESOIRES- GPA  (15),2016,V393,1.0
GLE PEINTURES ET ACCESOIRES- GPA (14),2015,V393,0.9
GENERALE DE PRECONTRAINTE,2016,V394,1.0
GENERALE DE PRECONTRAINTE,2015,V394,1.0
GENEIIALE DE PRECONTRAINTE,2014,V394,0.9411764705882353
CAP BON FRIGORIFIQUE,2016,V395,1.0
CAP BON FRIGORIFIQUE,2015,V395,1.0
CAP BON ERIGORIEIQUE,2014,V395,0.9
MEDICO-CHIRUGICAL,2016,V396,1.0
MEDICO-CHIRUGICAL,2015,V396,1.0
MEDICO-CHIRUGICAL,2014,V396,1.0
VERSUS ALGERIE  (20),2016,V397,1.0
VERSUS ALGERIE (20),2015,V397,0.9743589743589743
CENTRE PIECES INDUST AUTOMOBILE- CPIA,2016,V398,1.0
CENTRE PIECES INDUSTRIELLE ET AUTOMOBILE,2015,V398,0.8571428571428572
AGENCE REHABILITATION RENOVATION URBAINE-ARRU,2016,V399,1.0
AGENCE REHABILITATION RENOVATION URBAINE - ARRU,2015,V399,0.9782608695652174
AGENCE REHABILI TATION RENOVATION UKRAINE - ARRU,2014,V399,0.946236559139785
STE NAT DISTRIBUTION PETROLE- AGIL,2016,V4,1.0
STE NAT DISTRIBUTION PETROLE- AGIL,2015,V4,1.0
STE NAT DISTRIBUTION PETROLE - AGIL,2014,V4,0.9855072463768116
STAROIL,2016,V40,1.0
STAROIL,2015,V40,1.0
STAROIL,2014,V40,1.0
AL MAADEN,2016,V400,1.0
AL MAADEN,2015,V400,1.0
AEMAADEN,2014,V400,0.8235294117647058
STE TNNE ACCUMULATEUR NOUR- STA,2016,V401,1.0
STE TNNE ACCUMULATEUR NOUR,2015,V401,0.9122807017543859
MAGHREB INTERNATIONAL PUBLICITE,2016,V402,1.0
MAGHREB INTERNATIONAL PUBLICITE,2015,V402,1.0
COMETE IMMOBILIERE,2016,V403,1.0
SOCIETEIMMOB NOTRE DAME (3),2014,V403,0.7111111111111111
FITOLINA,2016,V404,1.0
FITOLINA,2015,V404,1.0
EITOLINA,2014,V404,0.875
AGRINVEST INTERNATIONAL,2016,V405,1.0
AGRINVEST INTERNATIONAL,2015,V405,1.0
AGRINVEST INTERNATIONAL,2014,V405,1.0
GEI  (10),2016,V406,1.0
GEI (9),2014,V406,0.75
GAT VIE,2016,V407,1.0
GAT VIE,2015,V407,1.0
STE TNNE DISTRIBUTION MANUTENTION  (2),2016,V408,1.0
STE TNNE DISTRIBUTION ET MANUTENTION (2),2015,V408,0.9743589743589743
STE TNNE DISTRIBUTION MANUTENTION (3),2014,V408,0.96
STE NEBIHA STORY,2016,V409,1.0
TRANSPORT DE SAHEL,2014,V409,0.7647058823529411
SOCIETE NUTRITION ANIMALE- SNA (1),2016,V41,1.0
SOCIETE NUTRITION ANIMALE - SNA (1),2015,V41,0.9855072463768116
STE EL MOURADI POUR LE COMMERCE  (11),2016,V410,1.0
STE EL MOURADI POUR LE COMMERCE (12),2015,V410,0.9589041095890412
STE EL MOERADI POUR LE COMMERCE (12),2014,V410,0.9315068493150684
GROUPE STIVEL,2016,V411,1.0
GROUPE STIVEL,2015,V411,1.0
GROUPE STIVEL,2014,V411,1.0
PLASTEKA,2016,V412,1.0
PLASTEKA,2015,V412,1.0
FATALES,2014,V412,0.8
SOTECA ELECTRIC,2016,V413,1.0
SOCIETE ALLEGRO,2014,V413,0.8
SOCIETE FORUM LIVII,2016,V414,1.0
SOCIETE FORUM LIVII,2015,V414,1.0
SOCIETE FORUM LIV1I,2014,V414,0.9473684210526316
VARAT TUNISIE,2016,V415,1.0
TIMAR TUNISIE SA,2014,V415,0.8275862068965517
ZITA  (10),2016,V416,1.0
ZITA (9),2015,V416,0.7777777777777778
ZITA (9),2014,V416,0.7777777777777778
HEXABYTE,2016,V417,1.0
HEXABYTE,2015,V417,1.0
HEXABYTE,2014,V417,1.0
